time,u,drct,stability
2020-02-19 07:00:00,5.6584,240.0,4
2020-02-19 08:00:00,5.6584,240.0,4
2020-02-19 09:00:00,5.658399999999999,225.0,4
2020-02-19 10:00:00,6.1728,225.0,4
2020-02-19 11:00:00,6.1728,225.0,4
2020-02-19 12:00:00,6.43,220.0,4
2020-02-19 13:00:00,6.9444,210.0,4
2020-02-19 14:00:00,7.715999999999999,210.0,4
2020-02-19 15:00:00,8.4876,200.0,4
2020-02-19 16:00:00,8.7448,205.0,4
2020-02-19 17:00:00,7.973199999999999,215.0,4
2020-02-19 18:00:00,8.2304,220.0,4
2020-02-19 19:00:00,8.4876,220.0,4
2020-02-19 20:00:00,9.2592,230.0,4
2020-02-19 21:00:00,9.5164,230.0,4
2020-02-19 22:00:00,7.973199999999999,230.0,4
2020-02-19 23:00:00,7.201599999999999,235.0,4
2020-02-20 00:00:00,6.687199999999999,235.0,4
2020-02-20 01:00:00,7.715999999999999,220.0,4
2020-02-20 02:00:00,10.288,210.0,4
2020-02-20 03:00:00,7.9732,215.0,4
2020-02-20 04:00:00,7.201599999999999,230.0,4
2020-02-20 05:00:00,7.973199999999999,225.0,3
2020-02-20 06:00:00,5.9155999999999995,250.0,4
2020-02-20 07:00:00,5.144,260.0,4
2020-02-20 08:00:00,4.3724,255.0,2
2020-02-20 09:00:00,6.9444,240.0,4
2020-02-20 10:00:00,6.9444,245.0,4
2020-02-20 11:00:00,5.401199999999999,260.0,4
2020-02-20 12:00:00,6.9444,260.0,4
2020-02-20 13:00:00,6.687199999999999,245.0,4
2020-02-20 14:00:00,8.4876,250.0,4
2020-02-20 15:00:00,7.715999999999999,255.0,4
2020-02-20 16:00:00,8.4876,255.0,4
2020-02-20 17:00:00,7.715999999999999,250.0,4
2020-02-20 18:00:00,8.2304,240.0,4
2020-02-20 19:00:00,6.6872,250.0,4
2020-02-20 20:00:00,5.9155999999999995,250.0,4
2020-02-20 21:00:00,7.715999999999999,240.0,4
2020-02-20 22:00:00,8.4876,245.0,4
2020-02-20 23:00:00,8.2304,250.0,4
