station,valid,tmpc,dwpc,drct,sknt,skyc1,skyc2,skyc3,skyl1,skyl2,skyl3
EGPH,2020-02-06 09:20,6.00,4.00,250.00,8.00,BKN,,,2000.00,,
EGPH,2020-02-06 09:50,7.00,4.00,240.00,9.00,BKN,,,2000.00,,
EGPH,2020-02-06 10:20,7.00,4.00,240.00,9.00,SCT,,,1700.00,,
EGPH,2020-02-06 10:50,7.00,4.00,240.00,12.00,SCT,,,1600.00,,
EGPH,2020-02-06 11:20,7.00,4.00,250.00,10.00,SCT,,,1600.00,,
EGPH,2020-02-06 11:50,8.00,4.00,250.00,12.00,SCT,,,1600.00,,
EGPH,2020-02-06 12:20,7.00,4.00,250.00,11.00,SCT,,,1800.00,,
EGPH,2020-02-06 12:50,8.00,4.00,260.00,11.00,FEW,,,1900.00,,
EGPH,2020-02-06 13:20,8.00,4.00,260.00,9.00,FEW,,,2000.00,,
EGPH,2020-02-06 13:50,9.00,4.00,230.00,11.00,FEW,,,2000.00,,
EGPH,2020-02-06 14:20,9.00,4.00,270.00,7.00,FEW,,,2200.00,,
EGPH,2020-02-06 14:50,8.00,4.00,250.00,9.00,FEW,,,2300.00,,
EGPH,2020-02-06 15:50,8.00,4.00,260.00,6.00,FEW,,,2300.00,,
EGPH,2020-02-06 16:50,6.00,4.00,250.00,3.00,BKN,,,2300.00,,
EGPH,2020-02-06 17:20,6.00,4.00,230.00,3.00,OVC,,,2100.00,,
EGPH,2020-02-06 17:50,6.00,4.00,290.00,2.00,BKN,,,2100.00,,
EGPH,2020-02-06 18:20,5.00,3.00,220.00,5.00,BKN,,,2200.00,,
EGPH,2020-02-06 18:50,3.00,2.00,230.00,5.00,BKN,,,2200.00,,
EGPH,2020-02-06 19:20,3.00,2.00,250.00,5.00,,,,,,
EGPH,2020-02-06 19:50,3.00,2.00,260.00,4.00,,,,,,
EGPH,2020-02-06 20:20,2.00,1.00,250.00,3.00,,,,,,
EGPH,2020-02-06 20:50,1.00,0.00,330.00,1.00,FEW,,,1300.00,,
EGPH,2020-02-06 21:20,1.00,1.00,250.00,3.00,,,,,,
EGPH,2020-02-06 21:50,1.00,1.00,,3.00,,,,,,
EGPH,2020-02-06 22:20,1.00,1.00,,1.00,,,,,,
EGPH,2020-02-06 22:50,0.00,-1.00,,1.00,NSC,,,,,
EGPH,2020-02-06 23:20,-1.00,-1.00,,1.00,NSC,,,,,
EGPH,2020-02-06 23:50,-1.00,-1.00,240.00,1.00,,,,,,
EGPH,2020-02-07 00:20,-2.00,-2.00,0.00,0.00,NSC,,,,,
EGPH,2020-02-07 00:50,-2.00,-2.00,240.00,2.00,FEW,,,900.00,,
EGPH,2020-02-07 01:20,-2.00,-2.00,260.00,3.00,NSC,,,,,
EGPH,2020-02-07 01:50,-3.00,-3.00,260.00,2.00,,,,,,
EGPH,2020-02-07 02:20,-2.00,-2.00,,2.00,,,,,,
EGPH,2020-02-07 02:50,-3.00,-3.00,0.00,0.00,,,,,,
EGPH,2020-02-07 03:20,-3.00,-3.00,300.00,2.00,NSC,,,,,
EGPH,2020-02-07 03:50,-3.00,-3.00,230.00,1.00,NSC,,,,,
EGPH,2020-02-07 04:20,-3.00,-3.00,130.00,3.00,,,,,,
EGPH,2020-02-07 04:50,-3.00,-3.00,,1.00,,,,,,
EGPH,2020-02-07 05:20,-4.00,-4.00,,1.00,,,,,,
EGPH,2020-02-07 05:50,-4.00,-4.00,230.00,3.00,SCT,,,800.00,,
EGPH,2020-02-07 06:20,-4.00,-4.00,,2.00,FEW,,,300.00,,
EGPH,2020-02-07 06:50,-3.00,-3.00,,2.00,FEW,,,400.00,,
EGPH,2020-02-07 07:20,-3.00,-3.00,,1.00,NSC,,,,,
EGPH,2020-02-07 07:50,-1.00,-1.00,,3.00,NSC,,,,,
EGPH,2020-02-07 08:20,-3.00,-3.00,240.00,6.00,NSC,,,,,
EGPH,2020-02-07 08:50,-2.00,-2.00,240.00,5.00,NSC,,,,,
EGPH,2020-02-07 09:20,0.00,0.00,100.00,2.00,NSC,,,,,
EGPH,2020-02-07 09:50,1.00,1.00,,2.00,,,,,,
EGPH,2020-02-07 10:20,2.00,2.00,,2.00,,,,,,
EGPH,2020-02-07 10:50,4.00,3.00,50.00,5.00,,,,,,
EGPH,2020-02-07 11:20,5.00,2.00,60.00,5.00,,,,,,
EGPH,2020-02-07 11:50,6.00,1.00,60.00,7.00,,,,,,
EGPH,2020-02-07 12:20,7.00,1.00,50.00,7.00,,,,,,
EGPH,2020-02-07 12:50,6.00,0.00,40.00,8.00,,,,,,
EGPH,2020-02-07 13:20,6.00,0.00,90.00,5.00,,,,,,
EGPH,2020-02-07 13:50,6.00,0.00,80.00,5.00,,,,,,
EGPH,2020-02-07 14:20,6.00,-1.00,70.00,6.00,,,,,,
EGPH,2020-02-07 14:50,6.00,0.00,,3.00,,,,,,
EGPH,2020-02-07 15:20,7.00,0.00,360.00,5.00,,,,,,
EGPH,2020-02-07 15:50,7.00,-1.00,50.00,5.00,,,,,,
EGPH,2020-02-07 16:20,7.00,-2.00,100.00,5.00,,,,,,
EGPH,2020-02-07 16:50,5.00,-3.00,,2.00,,,,,,
EGPH,2020-02-07 17:20,5.00,-4.00,190.00,5.00,,,,,,
EGPH,2020-02-07 17:50,5.00,-4.00,120.00,9.00,,,,,,
EGPH,2020-02-07 18:20,6.00,-4.00,140.00,10.00,,,,,,
EGPH,2020-02-07 18:50,5.00,-2.00,140.00,10.00,FEW,,,3500.00,,
EGPH,2020-02-07 19:20,6.00,-2.00,140.00,10.00,FEW,,,2500.00,,
EGPH,2020-02-07 19:50,6.00,-1.00,150.00,6.00,FEW,,,2500.00,,
EGPH,2020-02-07 20:20,6.00,0.00,170.00,5.00,SCT,,,2800.00,,
EGPH,2020-02-07 20:50,6.00,1.00,170.00,5.00,BKN,,,2700.00,,
EGPH,2020-02-07 21:20,7.00,2.00,130.00,5.00,BKN,,,2500.00,,
EGPH,2020-02-07 21:50,7.00,3.00,150.00,7.00,OVC,,,2000.00,,
EGPH,2020-02-07 22:20,7.00,4.00,120.00,6.00,BKN,,,2600.00,,
EGPH,2020-02-07 22:50,7.00,5.00,140.00,7.00,BKN,,,2800.00,,
EGPH,2020-02-07 23:20,7.00,5.00,120.00,6.00,SCT,,,2100.00,,
EGPH,2020-02-07 23:50,9.00,6.00,180.00,13.00,FEW,,,2600.00,,
EGPH,2020-02-08 00:20,9.00,6.00,200.00,18.00,OVC,,,2200.00,,
EGPH,2020-02-08 00:50,9.00,6.00,190.00,16.00,BKN,,,2100.00,,
EGPH,2020-02-08 01:20,9.00,6.00,190.00,19.00,BKN,,,2100.00,,
EGPH,2020-02-08 01:50,10.00,7.00,200.00,22.00,BKN,OVC,,2100.00,3900.00,
EGPH,2020-02-08 02:20,9.00,5.00,210.00,24.00,FEW,,,4600.00,,
EGPH,2020-02-08 02:50,8.00,4.00,210.00,20.00,FEW,,,1300.00,,
EGPH,2020-02-08 03:20,8.00,4.00,200.00,18.00,,,,,,
EGPH,2020-02-08 03:50,8.00,4.00,210.00,19.00,SCT,,,4500.00,,
EGPH,2020-02-08 04:20,7.00,4.00,230.00,25.00,BKN,OVC,,1600.00,3700.00,
EGPH,2020-02-08 04:50,5.00,4.00,240.00,21.00,BKN,,,1700.00,,
EGPH,2020-02-08 05:20,5.00,3.00,240.00,18.00,BKN,,,2400.00,,
EGPH,2020-02-08 05:50,4.00,3.00,230.00,18.00,BKN,,,1700.00,,
EGPH,2020-02-08 06:20,5.00,2.00,230.00,20.00,SCT,,,2100.00,,
EGPH,2020-02-08 06:50,4.00,2.00,220.00,14.00,FEW,,,2400.00,,
EGPH,2020-02-08 07:20,4.00,2.00,220.00,16.00,,,,,,
EGPH,2020-02-08 07:50,4.00,1.00,220.00,18.00,FEW,,,4000.00,,
EGPH,2020-02-08 08:20,4.00,1.00,220.00,18.00,FEW,,,3500.00,,
EGPH,2020-02-08 08:50,5.00,2.00,210.00,16.00,FEW,,,3000.00,,
EGPH,2020-02-08 09:20,6.00,2.00,220.00,18.00,FEW,,,3200.00,,
EGPH,2020-02-08 09:50,6.00,2.00,220.00,19.00,,,,,,
EGPH,2020-02-08 10:20,6.00,2.00,220.00,20.00,FEW,,,3500.00,,
EGPH,2020-02-08 10:50,7.00,2.00,220.00,19.00,FEW,,,3500.00,,
EGPH,2020-02-08 11:20,7.00,2.00,210.00,19.00,FEW,,,3000.00,,
EGPH,2020-02-08 11:50,8.00,2.00,210.00,16.00,FEW,,,2900.00,,
EGPH,2020-02-08 12:20,8.00,2.00,200.00,20.00,FEW,,,3100.00,,
EGPH,2020-02-08 12:50,8.00,2.00,210.00,16.00,SCT,,,3100.00,,
EGPH,2020-02-08 13:20,8.00,2.00,210.00,17.00,SCT,,,3100.00,,
EGPH,2020-02-08 13:50,9.00,2.00,200.00,20.00,SCT,,,3500.00,,
EGPH,2020-02-08 14:20,9.00,2.00,210.00,24.00,FEW,,,3500.00,,
EGPH,2020-02-08 14:50,9.00,3.00,210.00,25.00,FEW,,,3500.00,,
EGPH,2020-02-08 15:20,8.00,3.00,200.00,26.00,SCT,,,2900.00,,
EGPH,2020-02-08 15:50,9.00,3.00,200.00,26.00,FEW,,,2500.00,,
EGPH,2020-02-08 16:20,8.00,3.00,190.00,25.00,,,,,,
EGPH,2020-02-08 16:50,8.00,5.00,190.00,24.00,FEW,BKN,,2600.00,4100.00,
EGPH,2020-02-08 17:20,8.00,5.00,190.00,24.00,BKN,,,2600.00,,
EGPH,2020-02-08 17:50,7.00,5.00,190.00,24.00,OVC,,,2700.00,,
EGPH,2020-02-08 18:20,8.00,5.00,190.00,25.00,OVC,,,2800.00,,
EGPH,2020-02-08 18:50,8.00,6.00,200.00,27.00,OVC,,,3300.00,,
EGPH,2020-02-08 19:20,8.00,6.00,200.00,24.00,OVC,,,2700.00,,
EGPH,2020-02-08 19:50,8.00,6.00,210.00,25.00,BKN,,,2300.00,,
EGPH,2020-02-08 20:20,8.00,6.00,210.00,27.00,FEW,SCT,OVC,1800.00,2500.00,4100.00
EGPH,2020-02-08 20:50,8.00,6.00,210.00,27.00,FEW,OVC,,3000.00,3600.00,
EGPH,2020-02-08 21:20,9.00,7.00,220.00,24.00,FEW,OVC,,2300.00,3800.00,
EGPH,2020-02-08 21:50,5.00,4.00,280.00,7.00,FEW,OVC,,500.00,2400.00,
EGPH,2020-02-08 22:20,5.00,4.00,260.00,7.00,SCT,OVC,,1200.00,2300.00,
EGPH,2020-02-08 22:50,5.00,4.00,250.00,7.00,OVC,,,2600.00,,
EGPH,2020-02-08 23:20,4.00,4.00,250.00,6.00,FEW,BKN,,1300.00,2400.00,
EGPH,2020-02-08 23:50,4.00,4.00,,3.00,FEW,OVC,,1300.00,2100.00,
EGPH,2020-02-09 00:20,4.00,4.00,,2.00,OVC,,,1700.00,,
EGPH,2020-02-09 00:50,4.00,4.00,,2.00,OVC,,,1200.00,,
EGPH,2020-02-09 01:20,4.00,4.00,,2.00,FEW,OVC,,300.00,1000.00,
EGPH,2020-02-09 01:50,4.00,4.00,,3.00,FEW,OVC,,300.00,1000.00,
EGPH,2020-02-09 02:20,3.00,3.00,290.00,6.00,SCT,OVC,,300.00,1200.00,
EGPH,2020-02-09 02:50,3.00,3.00,270.00,5.00,BKN,,,300.00,,
EGPH,2020-02-09 03:20,3.00,3.00,250.00,5.00,SCT,OVC,,300.00,2000.00,
EGPH,2020-02-09 05:20,5.00,5.00,,1.00,BKN,,,2500.00,,
EGPH,2020-02-09 05:50,5.00,5.00,60.00,6.00,BKN,BKN,,2700.00,4300.00,
EGPH,2020-02-09 06:20,6.00,6.00,,2.00,BKN,,,1900.00,,
EGPH,2020-02-09 06:50,9.00,9.00,200.00,13.00,BKN,,,2000.00,,
EGPH,2020-02-09 07:20,10.00,9.00,200.00,19.00,FEW,BKN,,1200.00,2000.00,
EGPH,2020-02-09 07:50,10.00,9.00,200.00,21.00,FEW,BKN,,1200.00,2100.00,
EGPH,2020-02-09 08:20,11.00,9.00,210.00,23.00,FEW,BKN,,2900.00,4900.00,
EGPH,2020-02-09 08:50,11.00,9.00,220.00,23.00,FEW,BKN,,1400.00,4300.00,
EGPH,2020-02-09 09:20,11.00,8.00,230.00,23.00,SCT,BKN,,2100.00,4200.00,
EGPH,2020-02-09 09:50,10.00,7.00,230.00,24.00,SCT,BKN,,2100.00,4400.00,
EGPH,2020-02-09 10:20,10.00,7.00,230.00,26.00,SCT,,,2900.00,,
EGPH,2020-02-09 10:50,10.00,7.00,230.00,25.00,SCT,BKN,,2700.00,4600.00,
EGPH,2020-02-09 11:20,11.00,7.00,230.00,29.00,SCT,BKN,,2900.00,4400.00,
EGPH,2020-02-09 11:50,10.00,6.00,230.00,31.00,FEW,BKN,,1400.00,2800.00,
EGPH,2020-02-09 12:20,9.00,7.00,270.00,14.00,SCT,,,1100.00,,
EGPH,2020-02-09 12:50,8.00,6.00,250.00,23.00,FEW,SCT,,1100.00,2100.00,
EGPH,2020-02-09 13:20,9.00,6.00,250.00,27.00,SCT,,,2600.00,,
EGPH,2020-02-09 13:50,9.00,5.00,250.00,27.00,SCT,,,3100.00,,
EGPH,2020-02-09 14:20,9.00,4.00,250.00,29.00,SCT,,,3300.00,,
EGPH,2020-02-09 14:50,9.00,3.00,250.00,34.00,SCT,,,3300.00,,
EGPH,2020-02-09 15:20,8.00,4.00,260.00,25.00,FEW,SCT,,1100.00,3000.00,
EGPH,2020-02-09 15:50,8.00,4.00,260.00,21.00,FEW,SCT,,1100.00,2800.00,
EGPH,2020-02-09 16:20,6.00,4.00,260.00,19.00,FEW,SCT,,1200.00,2600.00,
EGPH,2020-02-09 16:50,6.00,3.00,260.00,17.00,SCT,,,3000.00,,
EGPH,2020-02-09 17:20,6.00,4.00,260.00,16.00,FEW,SCT,,1100.00,2400.00,
EGPH,2020-02-09 17:50,6.00,4.00,250.00,17.00,FEW,SCT,,1000.00,1700.00,
EGPH,2020-02-09 18:20,6.00,3.00,250.00,16.00,FEW,,,1800.00,,
EGPH,2020-02-09 18:50,6.00,3.00,250.00,15.00,SCT,,,1400.00,,
EGPH,2020-02-09 19:20,5.00,3.00,260.00,16.00,FEW,,,3400.00,,
EGPH,2020-02-09 19:50,5.00,2.00,250.00,17.00,,,,,,
EGPH,2020-02-09 20:20,5.00,3.00,250.00,15.00,FEW,,,4000.00,,
EGPH,2020-02-09 20:50,5.00,3.00,250.00,13.00,SCT,,,4000.00,,
EGPH,2020-02-09 21:20,5.00,3.00,250.00,13.00,FEW,BKN,,1800.00,2600.00,
EGPH,2020-02-09 21:50,5.00,3.00,260.00,12.00,FEW,BKN,,1100.00,2300.00,
EGPH,2020-02-09 22:20,4.00,2.00,240.00,13.00,FEW,SCT,BKN,1000.00,2200.00,4400.00
EGPH,2020-02-09 22:50,4.00,2.00,240.00,13.00,FEW,,,1900.00,,
EGPH,2020-02-09 23:20,4.00,3.00,230.00,9.00,FEW,,,3700.00,,
EGPH,2020-02-09 23:50,4.00,2.00,240.00,15.00,FEW,,,3200.00,,
EGPH,2020-02-10 00:20,4.00,2.00,240.00,12.00,FEW,,,3700.00,,
EGPH,2020-02-10 00:50,4.00,2.00,240.00,12.00,FEW,,,2100.00,,
EGPH,2020-02-10 01:20,4.00,2.00,240.00,13.00,FEW,,,1900.00,,
EGPH,2020-02-10 01:50,3.00,2.00,270.00,11.00,SCT,BKN,,1200.00,2400.00,
EGPH,2020-02-10 02:20,4.00,2.00,260.00,14.00,SCT,,,1700.00,,
EGPH,2020-02-10 02:50,4.00,1.00,260.00,16.00,,,,,,
EGPH,2020-02-10 03:20,3.00,1.00,250.00,19.00,SCT,BKN,,1000.00,2500.00,
EGPH,2020-02-10 03:50,3.00,2.00,260.00,12.00,SCT,BKN,BKN,1200.00,2900.00,4500.00
EGPH,2020-02-10 04:20,3.00,2.00,240.00,15.00,SCT,BKN,,1100.00,4200.00,
EGPH,2020-02-10 04:50,3.00,1.00,260.00,17.00,FEW,,,4100.00,,
EGPH,2020-02-10 05:20,3.00,1.00,250.00,16.00,FEW,SCT,,1400.00,2000.00,
EGPH,2020-02-10 05:50,3.00,1.00,250.00,16.00,FEW,,,1900.00,,
EGPH,2020-02-10 06:20,3.00,0.00,250.00,18.00,FEW,,,3700.00,,
EGPH,2020-02-10 06:50,2.00,1.00,250.00,14.00,FEW,SCT,,800.00,2200.00,
EGPH,2020-02-10 07:20,2.00,1.00,240.00,12.00,FEW,SCT,,1000.00,3100.00,
EGPH,2020-02-10 07:50,3.00,1.00,240.00,16.00,FEW,BKN,,800.00,1200.00,
EGPH,2020-02-10 08:20,2.00,1.00,230.00,17.00,FEW,,,700.00,,
EGPH,2020-02-10 08:50,2.00,1.00,240.00,16.00,FEW,SCT,,800.00,1600.00,
EGPH,2020-02-10 09:20,3.00,2.00,240.00,19.00,FEW,BKN,,1000.00,2200.00,
EGPH,2020-02-10 09:50,2.00,1.00,260.00,10.00,FEW,BKN,,700.00,1500.00,
EGPH,2020-02-10 10:20,3.00,2.00,250.00,16.00,FEW,SCT,,1000.00,1500.00,
EGPH,2020-02-10 10:50,3.00,2.00,230.00,21.00,FEW,BKN,,1000.00,1400.00,
EGPH,2020-02-10 11:20,2.00,1.00,230.00,21.00,FEW,SCT,,700.00,1400.00,
EGPH,2020-02-10 11:50,2.00,1.00,240.00,19.00,FEW,BKN,,700.00,1600.00,
EGPH,2020-02-10 12:20,2.00,2.00,240.00,19.00,FEW,SCT,,600.00,2000.00,
EGPH,2020-02-10 12:50,2.00,1.00,240.00,17.00,FEW,SCT,,700.00,1600.00,
EGPH,2020-02-10 13:20,3.00,2.00,230.00,18.00,FEW,SCT,,600.00,1500.00,
EGPH,2020-02-10 13:50,3.00,1.00,240.00,22.00,SCT,BKN,,900.00,2100.00,
EGPH,2020-02-10 14:20,3.00,0.00,250.00,14.00,BKN,,,900.00,,
EGPH,2020-02-10 14:50,1.00,1.00,270.00,13.00,OVC,,,500.00,,
EGPH,2020-02-10 15:20,1.00,1.00,250.00,9.00,OVC,,,500.00,,
EGPH,2020-02-10 15:50,1.00,1.00,250.00,16.00,OVC,,,600.00,,
EGPH,2020-02-10 16:20,1.00,1.00,250.00,16.00,FEW,SCT,,500.00,1200.00,
EGPH,2020-02-10 16:50,2.00,1.00,240.00,15.00,FEW,,,1200.00,,
EGPH,2020-02-10 17:20,2.00,0.00,240.00,19.00,FEW,SCT,,1200.00,2200.00,
EGPH,2020-02-10 17:50,2.00,0.00,230.00,21.00,FEW,SCT,,2000.00,4000.00,
EGPH,2020-02-10 18:20,2.00,1.00,230.00,20.00,BKN,,,800.00,,
EGPH,2020-02-10 18:50,2.00,1.00,230.00,20.00,BKN,,,700.00,,
EGPH,2020-02-10 19:20,2.00,1.00,230.00,18.00,BKN,,,400.00,,
EGPH,2020-02-10 19:50,2.00,1.00,240.00,21.00,SCT,BKN,,700.00,2000.00,
EGPH,2020-02-10 20:20,3.00,2.00,240.00,20.00,BKN,,,1200.00,,
EGPH,2020-02-10 20:50,2.00,1.00,240.00,15.00,BKN,,,1100.00,,
EGPH,2020-02-10 21:20,2.00,2.00,240.00,15.00,SCT,,,900.00,,
EGPH,2020-02-10 21:50,2.00,2.00,240.00,16.00,FEW,,,1300.00,,
EGPH,2020-02-10 22:20,3.00,2.00,240.00,16.00,FEW,SCT,,1500.00,4100.00,
EGPH,2020-02-10 22:50,3.00,2.00,240.00,17.00,FEW,SCT,,900.00,3000.00,
EGPH,2020-02-10 23:20,3.00,2.00,250.00,18.00,,,,,,
EGPH,2020-02-10 23:50,3.00,2.00,240.00,15.00,SCT,,,4700.00,,
EGPH,2020-02-11 00:20,3.00,2.00,250.00,18.00,FEW,,,1900.00,,
EGPH,2020-02-11 00:50,3.00,2.00,240.00,19.00,FEW,BKN,,1200.00,4200.00,
EGPH,2020-02-11 01:20,3.00,2.00,240.00,17.00,FEW,,,700.00,,
EGPH,2020-02-11 01:50,4.00,1.00,250.00,17.00,FEW,,,1700.00,,
EGPH,2020-02-11 02:20,3.00,1.00,240.00,19.00,FEW,SCT,,1200.00,3000.00,
EGPH,2020-02-11 02:50,3.00,1.00,240.00,18.00,FEW,,,1500.00,,
EGPH,2020-02-11 03:20,3.00,2.00,240.00,21.00,FEW,SCT,,1800.00,3800.00,
EGPH,2020-02-11 03:50,3.00,2.00,240.00,17.00,SCT,,,1400.00,,
EGPH,2020-02-11 04:20,3.00,2.00,250.00,14.00,BKN,,,1300.00,,
EGPH,2020-02-11 04:50,3.00,2.00,290.00,7.00,BKN,OVC,,1000.00,3000.00,
EGPH,2020-02-11 05:20,3.00,2.00,240.00,18.00,SCT,BKN,,600.00,1900.00,
EGPH,2020-02-11 05:50,3.00,2.00,250.00,15.00,SCT,BKN,,1100.00,3500.00,
EGPH,2020-02-11 06:20,2.00,1.00,250.00,15.00,SCT,BKN,,800.00,2000.00,
EGPH,2020-02-11 06:50,3.00,1.00,260.00,17.00,FEW,SCT,,500.00,1100.00,
EGPH,2020-02-11 07:20,2.00,1.00,250.00,14.00,FEW,,,900.00,,
EGPH,2020-02-11 07:50,3.00,1.00,240.00,16.00,FEW,BKN,,900.00,3700.00,
EGPH,2020-02-11 08:20,2.00,1.00,250.00,11.00,FEW,SCT,,800.00,1900.00,
EGPH,2020-02-11 08:50,3.00,0.00,250.00,19.00,FEW,SCT,,1300.00,3600.00,
EGPH,2020-02-11 09:20,3.00,-1.00,250.00,20.00,FEW,SCT,,2100.00,3000.00,
EGPH,2020-02-11 09:50,3.00,0.00,250.00,14.00,FEW,SCT,,1200.00,3600.00,
EGPH,2020-02-11 10:20,4.00,1.00,230.00,19.00,BKN,,,2200.00,,
EGPH,2020-02-11 10:50,3.00,1.00,250.00,17.00,FEW,SCT,BKN,700.00,2000.00,3000.00
EGPH,2020-02-11 11:20,2.00,1.00,240.00,18.00,SCT,SCT,,1000.00,2400.00,
EGPH,2020-02-11 11:50,3.00,1.00,250.00,21.00,BKN,BKN,,1200.00,4700.00,
EGPH,2020-02-11 12:20,2.00,1.00,250.00,17.00,FEW,SCT,,700.00,2000.00,
EGPH,2020-02-11 12:50,3.00,1.00,240.00,31.00,SCT,BKN,,800.00,2800.00,
EGPH,2020-02-11 13:20,3.00,1.00,240.00,20.00,SCT,BKN,,700.00,2600.00,
EGPH,2020-02-11 13:50,3.00,0.00,250.00,19.00,FEW,SCT,,1400.00,4600.00,
EGPH,2020-02-11 14:20,2.00,1.00,250.00,20.00,FEW,SCT,,1400.00,2300.00,
EGPH,2020-02-11 14:50,3.00,1.00,250.00,14.00,FEW,SCT,,1400.00,2300.00,
EGPH,2020-02-11 15:20,2.00,1.00,270.00,15.00,FEW,SCT,,800.00,2500.00,
EGPH,2020-02-11 15:50,2.00,1.00,240.00,19.00,FEW,,,900.00,,
EGPH,2020-02-11 16:20,3.00,1.00,240.00,18.00,FEW,SCT,,1300.00,3900.00,
EGPH,2020-02-11 16:50,3.00,1.00,250.00,19.00,FEW,SCT,,1100.00,2600.00,
EGPH,2020-02-11 17:20,3.00,0.00,250.00,17.00,FEW,,,1100.00,,
EGPH,2020-02-11 17:50,3.00,1.00,250.00,15.00,FEW,SCT,,1000.00,2300.00,
EGPH,2020-02-11 18:20,2.00,0.00,240.00,22.00,FEW,,,1500.00,,
EGPH,2020-02-11 18:50,3.00,1.00,250.00,16.00,FEW,SCT,,1100.00,2600.00,
EGPH,2020-02-11 19:20,3.00,0.00,250.00,20.00,FEW,SCT,,1200.00,3100.00,
EGPH,2020-02-11 19:50,3.00,1.00,250.00,19.00,FEW,SCT,,1100.00,1700.00,
EGPH,2020-02-11 20:20,3.00,1.00,250.00,20.00,FEW,SCT,,1200.00,3800.00,
EGPH,2020-02-11 20:50,3.00,1.00,260.00,19.00,FEW,SCT,,700.00,1100.00,
EGPH,2020-02-11 21:20,3.00,0.00,250.00,18.00,FEW,SCT,,3300.00,4000.00,
EGPH,2020-02-11 21:50,3.00,0.00,250.00,19.00,FEW,,,3300.00,,
EGPH,2020-02-11 22:20,3.00,1.00,250.00,19.00,FEW,,,2100.00,,
EGPH,2020-02-11 22:50,3.00,0.00,250.00,23.00,SCT,BKN,,1700.00,3300.00,
EGPH,2020-02-11 23:50,3.00,1.00,260.00,17.00,FEW,SCT,,1300.00,2400.00,
EGPH,2020-02-12 00:20,3.00,1.00,250.00,15.00,SCT,BKN,,1100.00,2300.00,
EGPH,2020-02-12 00:50,2.00,1.00,250.00,16.00,SCT,BKN,,900.00,3500.00,
EGPH,2020-02-12 01:20,3.00,0.00,250.00,20.00,SCT,BKN,,3200.00,4400.00,
EGPH,2020-02-12 01:50,4.00,0.00,250.00,19.00,BKN,,,3400.00,,
EGPH,2020-02-12 02:20,4.00,0.00,260.00,19.00,BKN,,,3400.00,,
EGPH,2020-02-12 02:50,3.00,0.00,250.00,18.00,SCT,,,1200.00,,
EGPH,2020-02-12 03:20,4.00,-1.00,250.00,14.00,FEW,,,2000.00,,
EGPH,2020-02-12 03:50,3.00,0.00,250.00,18.00,SCT,,,3200.00,,
EGPH,2020-02-12 04:20,3.00,-1.00,250.00,19.00,,,,,,
EGPH,2020-02-12 04:50,3.00,0.00,250.00,17.00,FEW,,,4900.00,,
EGPH,2020-02-12 05:20,3.00,0.00,250.00,15.00,FEW,SCT,,1100.00,4400.00,
EGPH,2020-02-12 05:50,3.00,-1.00,250.00,15.00,FEW,SCT,,2800.00,3500.00,
EGPH,2020-02-12 06:20,3.00,-1.00,260.00,14.00,SCT,BKN,,2400.00,3800.00,
EGPH,2020-02-12 06:50,3.00,-1.00,250.00,15.00,FEW,,,4300.00,,
EGPH,2020-02-12 07:20,2.00,0.00,250.00,13.00,,,,,,
EGPH,2020-02-12 07:50,3.00,-1.00,250.00,15.00,,,,,,
EGPH,2020-02-12 08:20,3.00,-1.00,250.00,14.00,FEW,FEW,,1000.00,4200.00,
EGPH,2020-02-12 08:50,3.00,-1.00,260.00,11.00,FEW,SCT,,1000.00,4400.00,
EGPH,2020-02-12 09:20,3.00,0.00,250.00,12.00,FEW,,,2500.00,,
EGPH,2020-02-12 09:50,4.00,0.00,240.00,15.00,,,,,,
EGPH,2020-02-12 10:20,5.00,0.00,250.00,18.00,FEW,,,1600.00,,
EGPH,2020-02-12 10:50,4.00,-1.00,260.00,15.00,FEW,BKN,,2900.00,4800.00,
EGPH,2020-02-12 11:20,1.00,0.00,250.00,14.00,FEW,BKN,,500.00,1200.00,
EGPH,2020-02-12 11:50,2.00,1.00,230.00,14.00,FEW,,,1800.00,,
EGPH,2020-02-12 12:20,4.00,1.00,240.00,16.00,FEW,,,2100.00,,
EGPH,2020-02-12 12:50,3.00,1.00,240.00,18.00,FEW,SCT,,800.00,1400.00,
EGPH,2020-02-12 13:20,3.00,2.00,230.00,17.00,FEW,,,1100.00,,
EGPH,2020-02-12 13:50,4.00,2.00,240.00,17.00,FEW,,,1000.00,,
EGPH,2020-02-12 14:20,5.00,1.00,250.00,12.00,FEW,,,2200.00,,
EGPH,2020-02-12 14:50,4.00,1.00,240.00,15.00,FEW,,,2200.00,,
EGPH,2020-02-12 15:20,4.00,1.00,240.00,12.00,FEW,,,2500.00,,
EGPH,2020-02-12 15:50,4.00,0.00,240.00,14.00,FEW,,,4500.00,,
EGPH,2020-02-12 16:20,3.00,0.00,240.00,12.00,FEW,,,4600.00,,
EGPH,2020-02-12 16:50,3.00,0.00,230.00,13.00,FEW,,,2500.00,,
EGPH,2020-02-12 17:20,2.00,0.00,220.00,12.00,FEW,,,3900.00,,
EGPH,2020-02-12 17:50,2.00,-1.00,220.00,11.00,,,,,,
EGPH,2020-02-12 18:20,2.00,0.00,240.00,13.00,,,,,,
EGPH,2020-02-12 18:50,1.00,0.00,240.00,10.00,,,,,,
