station,valid,tmpc,dwpc,drct,sknt,skyc1,skyc2,skyc3,skyl1,skyl2,skyl3
EGPH,2019-04-25 10:50,13.00,8.00,60.00,13.00,FEW,,,3700.00,,
EGPH,2019-04-25 11:20,13.00,8.00,60.00,14.00,SCT,,,4200.00,,
EGPH,2019-04-25 11:50,12.00,9.00,60.00,11.00,FEW,,,4100.00,,
EGPH,2019-04-25 12:20,12.00,9.00,50.00,8.00,FEW,,,3800.00,,
EGPH,2019-04-25 12:50,14.00,7.00,120.00,14.00,FEW,SCT,BKN,2200.00,3700.00,4800.00
EGPH,2019-04-25 13:20,14.00,7.00,140.00,14.00,FEW,BKN,,2400.00,4400.00,
EGPH,2019-04-25 13:50,14.00,7.00,120.00,15.00,FEW,SCT,,2500.00,4500.00,
EGPH,2019-04-25 14:20,13.00,7.00,120.00,13.00,FEW,BKN,,3100.00,3900.00,
EGPH,2019-04-25 14:50,12.00,7.00,120.00,11.00,FEW,BKN,,2500.00,3400.00,
EGPH,2019-04-25 15:20,12.00,7.00,110.00,10.00,FEW,BKN,,2500.00,4500.00,
EGPH,2019-04-25 15:50,11.00,7.00,110.00,11.00,FEW,SCT,,2500.00,4500.00,
EGPH,2019-04-25 16:20,11.00,9.00,80.00,8.00,FEW,BKN,,2100.00,4600.00,
EGPH,2019-04-25 16:50,9.00,8.00,50.00,10.00,BKN,,,1700.00,,
EGPH,2019-04-25 17:20,9.00,8.00,50.00,9.00,BKN,,,400.00,,
EGPH,2019-04-25 17:50,9.00,9.00,50.00,9.00,BKN,,,300.00,,
EGPH,2019-04-25 18:20,9.00,9.00,50.00,8.00,BKN,,,200.00,,
EGPH,2019-04-25 18:50,9.00,9.00,50.00,6.00,SCT,BKN,,200.00,500.00,
EGPH,2019-04-25 19:20,9.00,9.00,,3.00,FEW,SCT,,200.00,3500.00,
EGPH,2019-04-25 19:50,9.00,9.00,,3.00,FEW,,,500.00,,
EGPH,2019-04-25 20:20,8.00,8.00,50.00,4.00,SCT,,,4000.00,,
EGPH,2019-04-25 20:50,8.00,8.00,,2.00,SCT,,,4500.00,,
EGPH,2019-04-25 21:20,8.00,8.00,40.00,4.00,SCT,,,4100.00,,
EGPH,2019-04-25 21:50,8.00,8.00,,2.00,FEW,,,2500.00,,
EGPH,2019-04-25 22:20,9.00,8.00,110.00,5.00,,,,,,
EGPH,2019-04-25 22:50,9.00,8.00,,3.00,NSC,,,,,
EGPH,2019-04-25 23:20,9.00,7.00,,2.00,FEW,,,4500.00,,
EGPH,2019-04-25 23:50,9.00,7.00,,3.00,NSC,,,,,
EGPH,2019-04-26 00:20,9.00,7.00,,3.00,,,,,,
EGPH,2019-04-26 00:50,8.00,6.00,100.00,5.00,,,,,,
EGPH,2019-04-26 01:20,9.00,6.00,140.00,6.00,,,,,,
EGPH,2019-04-26 01:50,8.00,5.00,140.00,4.00,,,,,,
EGPH,2019-04-26 02:20,8.00,5.00,160.00,4.00,,,,,,
EGPH,2019-04-26 02:50,6.00,4.00,,2.00,,,,,,
EGPH,2019-04-26 03:20,6.00,5.00,140.00,6.00,,,,,,
EGPH,2019-04-26 03:50,7.00,5.00,120.00,6.00,SCT,,,2900.00,,
EGPH,2019-04-26 04:20,7.00,5.00,100.00,5.00,BKN,,,2600.00,,
EGPH,2019-04-26 04:50,6.00,5.00,80.00,4.00,SCT,,,2900.00,,
EGPH,2019-04-26 05:20,8.00,6.00,110.00,7.00,BKN,,,2700.00,,
EGPH,2019-04-26 05:50,8.00,7.00,140.00,6.00,FEW,BKN,,1700.00,2400.00,
EGPH,2019-04-26 06:20,8.00,7.00,140.00,8.00,FEW,BKN,,1700.00,2800.00,
EGPH,2019-04-26 06:50,8.00,7.00,190.00,12.00,FEW,BKN,,2800.00,4400.00,
EGPH,2019-04-26 07:20,8.00,7.00,160.00,8.00,BKN,,,3700.00,,
EGPH,2019-04-26 07:50,9.00,7.00,160.00,5.00,FEW,BKN,,1900.00,4200.00,
EGPH,2019-04-26 08:20,10.00,8.00,160.00,8.00,BKN,,,3000.00,,
EGPH,2019-04-26 08:50,11.00,8.00,180.00,6.00,SCT,,,2900.00,,
EGPH,2019-04-26 09:20,11.00,7.00,170.00,7.00,FEW,SCT,,2500.00,4100.00,
EGPH,2019-04-26 09:50,13.00,7.00,180.00,9.00,FEW,SCT,,3100.00,4200.00,
EGPH,2019-04-26 10:20,13.00,6.00,180.00,13.00,FEW,SCT,,3100.00,4500.00,
EGPH,2019-04-26 10:50,15.00,6.00,160.00,9.00,SCT,,,3500.00,,
EGPH,2019-04-26 11:20,14.00,6.00,160.00,10.00,BKN,,,4000.00,,
EGPH,2019-04-26 11:50,15.00,6.00,160.00,11.00,BKN,,,3900.00,,
EGPH,2019-04-26 12:20,14.00,5.00,180.00,14.00,BKN,,,4100.00,,
EGPH,2019-04-26 12:50,13.00,7.00,160.00,8.00,FEW,BKN,,3000.00,4600.00,
EGPH,2019-04-26 13:20,13.00,8.00,170.00,13.00,SCT,BKN,,2800.00,4000.00,
EGPH,2019-04-26 13:50,13.00,8.00,160.00,12.00,SCT,SCT,,2700.00,4500.00,
EGPH,2019-04-26 14:20,12.00,7.00,170.00,12.00,FEW,SCT,,2200.00,4000.00,
EGPH,2019-04-26 14:50,13.00,7.00,160.00,13.00,FEW,SCT,,3000.00,4500.00,
EGPH,2019-04-26 15:20,13.00,7.00,170.00,13.00,FEW,SCT,,2300.00,3800.00,
EGPH,2019-04-26 15:50,12.00,8.00,180.00,12.00,SCT,SCT,,2400.00,3800.00,
EGPH,2019-04-26 16:20,12.00,9.00,190.00,13.00,SCT,BKN,,2000.00,3400.00,
EGPH,2019-04-26 16:50,12.00,9.00,200.00,14.00,SCT,SCT,,1800.00,4000.00,
EGPH,2019-04-26 17:20,12.00,8.00,190.00,15.00,BKN,,,1800.00,,
EGPH,2019-04-26 17:50,11.00,7.00,210.00,12.00,FEW,SCT,,1900.00,2400.00,
EGPH,2019-04-26 18:20,11.00,6.00,190.00,10.00,FEW,,,1800.00,,
EGPH,2019-04-26 18:50,10.00,7.00,180.00,7.00,SCT,,,2300.00,,
EGPH,2019-04-26 19:20,10.00,5.00,180.00,11.00,SCT,,,2500.00,,
EGPH,2019-04-26 19:50,10.00,5.00,190.00,13.00,SCT,,,2600.00,,
EGPH,2019-04-26 20:20,10.00,4.00,180.00,11.00,FEW,,,2400.00,,
EGPH,2019-04-26 20:50,9.00,4.00,190.00,10.00,BKN,,,2900.00,,
EGPH,2019-04-26 21:20,8.00,5.00,130.00,7.00,SCT,BKN,,3200.00,4700.00,
EGPH,2019-04-26 21:50,8.00,5.00,80.00,6.00,FEW,,,2900.00,,
EGPH,2019-04-26 22:20,7.00,5.00,60.00,6.00,FEW,,,2900.00,,
EGPH,2019-04-26 22:50,8.00,6.00,100.00,6.00,BKN,,,2600.00,,
EGPH,2019-04-26 23:20,8.00,5.00,100.00,4.00,FEW,BKN,,2300.00,4700.00,
EGPH,2019-04-26 23:50,8.00,5.00,110.00,7.00,FEW,,,2500.00,,
EGPH,2019-04-27 00:20,8.00,5.00,110.00,8.00,FEW,BKN,,3000.00,3900.00,
EGPH,2019-04-27 00:50,8.00,5.00,60.00,7.00,BKN,,,4700.00,,
EGPH,2019-04-27 01:20,7.00,5.00,70.00,7.00,SCT,,,4300.00,,
EGPH,2019-04-27 01:50,7.00,5.00,90.00,8.00,,,,,,
EGPH,2019-04-27 02:20,6.00,5.00,60.00,8.00,FEW,,,1700.00,,
EGPH,2019-04-27 02:50,6.00,5.00,60.00,6.00,,,,,,
EGPH,2019-04-27 03:20,7.00,6.00,60.00,7.00,BKN,,,1600.00,,
EGPH,2019-04-27 03:50,6.00,5.00,40.00,4.00,FEW,,,1600.00,,
EGPH,2019-04-27 04:20,7.00,6.00,30.00,5.00,SCT,BKN,,1700.00,4200.00,
EGPH,2019-04-27 04:50,7.00,6.00,70.00,5.00,SCT,,,1200.00,,
EGPH,2019-04-27 05:20,7.00,6.00,70.00,5.00,SCT,,,1600.00,,
EGPH,2019-04-27 05:50,7.00,6.00,60.00,3.00,SCT,,,1600.00,,
EGPH,2019-04-27 06:20,8.00,7.00,,2.00,FEW,SCT,,1400.00,3400.00,
EGPH,2019-04-27 06:50,9.00,7.00,,4.00,FEW,SCT,,1500.00,3400.00,
EGPH,2019-04-27 07:20,9.00,7.00,20.00,4.00,FEW,SCT,,1200.00,3600.00,
EGPH,2019-04-27 07:50,9.00,7.00,50.00,4.00,FEW,SCT,,1600.00,4500.00,
EGPH,2019-04-27 08:20,10.00,7.00,,3.00,SCT,,,4100.00,,
EGPH,2019-04-27 08:50,11.00,7.00,10.00,4.00,FEW,FEW,,2000.00,4700.00,
EGPH,2019-04-27 09:20,10.00,6.00,,3.00,FEW,,,2200.00,,
EGPH,2019-04-27 09:50,10.00,6.00,,3.00,FEW,,,2500.00,,
EGPH,2019-04-27 10:20,11.00,6.00,,3.00,FEW,,,2600.00,,
EGPH,2019-04-27 10:50,12.00,6.00,10.00,4.00,SCT,,,3000.00,,
EGPH,2019-04-27 11:20,11.00,5.00,,2.00,SCT,,,3000.00,,
EGPH,2019-04-27 11:50,12.00,7.00,40.00,5.00,SCT,,,3200.00,,
EGPH,2019-04-27 12:20,13.00,6.00,360.00,6.00,FEW,,,3100.00,,
EGPH,2019-04-27 12:50,13.00,6.00,350.00,7.00,FEW,,,2800.00,,
EGPH,2019-04-27 13:20,12.00,5.00,340.00,8.00,FEW,,,2500.00,,
EGPH,2019-04-27 13:50,12.00,6.00,320.00,6.00,FEW,,,2500.00,,
EGPH,2019-04-27 14:20,13.00,6.00,320.00,6.00,FEW,,,2500.00,,
EGPH,2019-04-27 14:50,13.00,5.00,320.00,6.00,FEW,,,2500.00,,
EGPH,2019-04-27 15:20,9.00,6.00,360.00,7.00,BKN,,,2500.00,,
EGPH,2019-04-27 15:50,9.00,7.00,250.00,5.00,SCT,,,1400.00,,
EGPH,2019-04-27 16:20,10.00,8.00,250.00,5.00,SCT,,,1400.00,,
EGPH,2019-04-27 16:50,9.00,7.00,270.00,5.00,FEW,BKN,,1200.00,3700.00,
EGPH,2019-04-27 17:20,8.00,8.00,240.00,4.00,FEW,BKN,,1400.00,2300.00,
EGPH,2019-04-27 17:50,9.00,8.00,,1.00,SCT,BKN,,1700.00,3600.00,
EGPH,2019-04-27 18:20,9.00,8.00,240.00,1.00,FEW,BKN,,900.00,2100.00,
EGPH,2019-04-27 18:50,9.00,8.00,40.00,4.00,SCT,BKN,,900.00,1300.00,
EGPH,2019-04-27 19:20,8.00,8.00,80.00,2.00,SCT,BKN,,3300.00,4000.00,
EGPH,2019-04-27 19:50,8.00,8.00,,1.00,FEW,BKN,,1400.00,2200.00,
EGPH,2019-04-27 20:20,8.00,8.00,80.00,2.00,SCT,BKN,,700.00,1300.00,
EGPH,2019-04-27 20:50,8.00,8.00,,2.00,FEW,SCT,BKN,500.00,1900.00,4200.00
EGPH,2019-04-27 21:20,8.00,8.00,,1.00,BKN,BKN,,2000.00,3700.00,
EGPH,2019-04-27 21:50,8.00,8.00,290.00,1.00,BKN,OVC,,1900.00,3400.00,
EGPH,2019-04-27 22:20,8.00,8.00,260.00,2.00,SCT,BKN,,1600.00,3400.00,
EGPH,2019-04-27 22:50,8.00,8.00,260.00,2.00,OVC,,,3900.00,,
EGPH,2019-04-27 23:20,8.00,8.00,250.00,3.00,FEW,OVC,,3100.00,3800.00,
EGPH,2019-04-27 23:50,8.00,8.00,250.00,2.00,FEW,OVC,,2200.00,3600.00,
EGPH,2019-04-28 00:20,8.00,8.00,0.00,0.00,FEW,BKN,,1400.00,2100.00,
EGPH,2019-04-28 00:50,8.00,8.00,250.00,2.00,BKN,,,1900.00,,
EGPH,2019-04-28 02:20,8.00,8.00,,1.00,BKN,,,1800.00,,
EGPH,2019-04-28 02:50,8.00,8.00,,2.00,BKN,,,2100.00,,
EGPH,2019-04-28 03:50,8.00,8.00,0.00,0.00,BKN,,,3200.00,,
EGPH,2019-04-28 04:20,8.00,8.00,260.00,2.00,SCT,OVC,,1700.00,3500.00,
EGPH,2019-04-28 04:50,8.00,8.00,30.00,2.00,FEW,BKN,,100.00,1200.00,
EGPH,2019-04-28 05:20,8.00,8.00,,1.00,SCT,,,1200.00,,
EGPH,2019-04-28 05:50,9.00,9.00,100.00,4.00,FEW,,,900.00,,
EGPH,2019-04-28 06:20,9.00,9.00,,3.00,FEW,,,800.00,,
EGPH,2019-04-28 06:50,9.00,9.00,,2.00,FEW,SCT,,800.00,1900.00,
EGPH,2019-04-28 07:20,10.00,9.00,,2.00,FEW,SCT,,1300.00,2400.00,
EGPH,2019-04-28 07:50,10.00,8.00,,3.00,FEW,,,2000.00,,
EGPH,2019-04-28 08:20,11.00,8.00,70.00,6.00,FEW,BKN,,1400.00,4500.00,
EGPH,2019-04-28 08:50,11.00,8.00,80.00,6.00,SCT,,,4400.00,,
EGPH,2019-04-28 09:20,12.00,7.00,80.00,7.00,FEW,,,1900.00,,
EGPH,2019-04-28 09:50,12.00,7.00,70.00,7.00,FEW,,,2400.00,,
EGPH,2019-04-28 10:20,13.00,7.00,70.00,7.00,,,,,,
EGPH,2019-04-28 10:50,13.00,7.00,,6.00,FEW,,,2900.00,,
EGPH,2019-04-28 11:20,13.00,7.00,50.00,6.00,FEW,,,2900.00,,
EGPH,2019-04-28 11:50,13.00,7.00,30.00,6.00,FEW,,,3000.00,,
EGPH,2019-04-28 12:20,14.00,7.00,40.00,7.00,FEW,,,3000.00,,
EGPH,2019-04-28 12:50,14.00,7.00,60.00,7.00,FEW,,,3000.00,,
EGPH,2019-04-28 13:20,14.00,6.00,30.00,7.00,FEW,,,3000.00,,
EGPH,2019-04-28 13:50,14.00,7.00,50.00,10.00,FEW,,,3000.00,,
EGPH,2019-04-28 14:20,14.00,7.00,40.00,9.00,FEW,,,3000.00,,
EGPH,2019-04-28 14:50,14.00,7.00,40.00,9.00,FEW,,,3000.00,,
EGPH,2019-04-28 15:20,14.00,7.00,40.00,9.00,FEW,,,3000.00,,
EGPH,2019-04-28 15:50,14.00,7.00,40.00,8.00,FEW,,,3000.00,,
EGPH,2019-04-28 16:20,13.00,7.00,40.00,9.00,FEW,,,3000.00,,
EGPH,2019-04-28 16:50,12.00,6.00,50.00,8.00,FEW,,,3500.00,,
EGPH,2019-04-28 17:20,12.00,6.00,50.00,7.00,FEW,,,4000.00,,
EGPH,2019-04-28 17:50,11.00,6.00,60.00,8.00,FEW,,,4000.00,,
EGPH,2019-04-28 18:20,10.00,6.00,50.00,8.00,FEW,,,4000.00,,
EGPH,2019-04-28 18:50,10.00,7.00,40.00,6.00,FEW,,,4500.00,,
EGPH,2019-04-28 19:20,10.00,7.00,40.00,5.00,FEW,,,4400.00,,
EGPH,2019-04-28 19:50,9.00,8.00,60.00,6.00,FEW,,,4500.00,,
EGPH,2019-04-28 20:20,9.00,8.00,40.00,5.00,FEW,,,4500.00,,
EGPH,2019-04-28 20:50,9.00,8.00,40.00,6.00,SCT,,,4500.00,,
EGPH,2019-04-28 21:20,8.00,8.00,40.00,4.00,,,,,,
EGPH,2019-04-28 21:50,8.00,7.00,,2.00,FEW,,,600.00,,
EGPH,2019-04-28 22:20,6.00,6.00,260.00,2.00,FEW,,,700.00,,
EGPH,2019-04-28 22:50,6.00,6.00,250.00,3.00,SCT,,,1000.00,,
EGPH,2019-04-28 23:20,5.00,5.00,280.00,2.00,FEW,,,900.00,,
EGPH,2019-04-28 23:50,4.00,4.00,230.00,1.00,FEW,,,900.00,,
